Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2024-06-08,"Eclipsed Direct",5.11+,"I haven’t been this smacked down in a while. Over the roof and last 2 bolts humbled me greaflu",https://www.mountainproject.com/route/126113396/eclipsed-direct,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Pratt's Crack / Dihedrals Area",4.0,-1,Lead,Fell/Hung,Sport,,100,5300
2024-06-08,Spaceballs,5.12d,"With simon, absolutely amazing. Tried it a second time and was smoked, didn’t finish lap 2",https://www.mountainproject.com/route/112020202/spaceballs,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Planetarium / Gecko Wall",3.9,4,TR,,Sport,,100,7500
2024-06-08,B-Gizzle,5.10d,,https://www.mountainproject.com/route/106831583/b-gizzle,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall",2.7,2,Lead,Redpoint,Sport,,60,3500
2024-06-05,Sideshow,5.10a,,https://www.mountainproject.com/route/106807108/sideshow,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.5,3,Lead,Redpoint,Sport,,100,2600
2024-06-05,"Wages of Skin",5.10+,,https://www.mountainproject.com/route/106097731/wages-of-skin,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.8,4,Lead,,Trad,,110,3300
2024-06-05,Eavesdropping,5.10d,"Tough for grade. Bolts were easy, business was up top. Trust feet, it’s a slab. Lots of stemming opportunities up top",https://www.mountainproject.com/route/106807077/eavesdropping,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.5,3,Lead,Onsight,Trad,,170,3500
2024-06-05,D.M.Z.,5.10a,"Super fun! Lots of feet ",https://www.mountainproject.com/route/107591568/dmz,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.1,3,Lead,Onsight,Trad,,70,2600
2024-06-05,"Main Attraction",5.8,"Led both 3p did dmz",https://www.mountainproject.com/route/107591529/main-attraction,2,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",2.7,2,Lead,Onsight,Trad,,300,2100
2024-06-02,"He She",5.10b,,https://www.mountainproject.com/route/106807095/he-she,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.6,4,Lead,Redpoint,Sport,,130,2900
2024-06-01,"Wages of Skin",5.10+,,https://www.mountainproject.com/route/106097731/wages-of-skin,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.8,4,TR,,Trad,,110,3300
2024-06-01,"Wages of Skin",5.10+,,https://www.mountainproject.com/route/106097731/wages-of-skin,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.8,4,Lead,Onsight,Trad,,110,3300
2024-06-01,"Man Overboard",5.12b,"Felt at end of traverse (3x). Incredible climbing",https://www.mountainproject.com/route/114602495/man-overboard,1,"California > Eastern Sierra > Mammoth Lakes Area > Rock Creek > Gong Show Wall",3.9,4,Lead,Fell/Hung,Sport,,140,6900
2024-05-29,"The High Life",5.8,"With ash, into big deal",https://www.mountainproject.com/route/108390640/the-high-life,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Crags / PSOM Slab > PSOM Slab",2.9,2,Lead,Redpoint,Trad,,115,2100
2024-05-29,"The Big Deal",5.9,"With ash",https://www.mountainproject.com/route/108117647/the-big-deal,4,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Crags / PSOM Slab > PSOM Slab",3.3,3,Lead,Redpoint,Trad,,400,2400
2024-05-26,"Funky Yet Spunky",5.10b/c,"This thing sucked",https://www.mountainproject.com/route/106859215/funky-yet-spunky,1,"California > Eastern Sierra > Mammoth Lakes Area > Clark Canyon > Main Island > Stoned Wheat Thin Cliff",2.3,1,Lead,Onsight,Sport,,60,3100
2024-05-26,"Get Your Dicken's Cider",5.10b,"This sucked",https://www.mountainproject.com/route/106212649/get-your-dickens-cider,1,"California > Eastern Sierra > Mammoth Lakes Area > Clark Canyon > Main Island > Stoned Wheat Thin Cliff",2.0,1,Lead,Onsight,Sport,,50,2900
2024-05-26,"Maltese Falcon",5.12a,"Totally forgot where to put my right foot at crux. Committed, had to Downclimb and reset, did and then fell. Body felt completely defeated after. Time for a big rest. I’m falling on things that are EASY for me",https://www.mountainproject.com/route/105843244/maltese-falcon,1,"California > Eastern Sierra > Mammoth Lakes Area > Clark Canyon > Main Island > Maltese Falcon Cliff",3.5,2,Lead,Fell/Hung,Sport,,50,6600
2024-05-26,"Maltese Falcon",5.12a,"Fell at underlcling first try, tricky",https://www.mountainproject.com/route/105843244/maltese-falcon,1,"California > Eastern Sierra > Mammoth Lakes Area > Clark Canyon > Main Island > Maltese Falcon Cliff",3.5,2,Lead,Fell/Hung,Sport,,50,6600
2024-05-25,"Through The Heart",5.11a,"Warmup climb",https://www.mountainproject.com/route/117722639/through-the-heart,1,"California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > Tioga Wall",3.2,2,Lead,Redpoint,Sport,,95,4600
2024-05-25,"Joint Effort","5.11b PG13","Quite good. Wonderful warmup - much better than through the heart. Burly section followed by immediate rest.
Run outs on very easy climbing",https://www.mountainproject.com/route/113240647/joint-effort,1,"California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > Tioga Wall",3.3,3,Lead,Onsight,Sport,,110,4900
2024-05-25,"Feel the Love",5.11c,"Fell at 3 bolt. First time falling on 5.11 in 2024 :( :( :(

2 REALLY GOOD boulder problems (3 bolt and last bolt). Easy climbing between",https://www.mountainproject.com/route/119361344/feel-the-love,1,"California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > Tioga Wall",3.1,2,Lead,Fell/Hung,Sport,,100,5200
2024-05-25,"House of the Rising Sun",5.12b,"Did not finish - roof move. Really didn’t like it",https://www.mountainproject.com/route/119361371/house-of-the-rising-sun,1,"California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > Tioga Wall",2.7,2,Lead,Fell/Hung,Sport,,115,6900
2024-05-25,"Proud Arete",5.10c,"Draws hanging, but placed gear - cooldown",https://www.mountainproject.com/route/106509874/proud-arete,1,"California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > The Gold Wall",3.8,4,Lead,Redpoint,Trad,,120,3200
2024-05-25,"Eastside Elixir",5.12a,"Did only the first pitch. Fell at 3rd to last bolt and 2nd to last bolt. Really amazing, technical climbing - COME BACK

I’m sure the whole this wonderful, probably one of the best pitches on the eastside - didn’t like look of draws on p2. ",https://www.mountainproject.com/route/106509882/eastside-elixir,1,"California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > The Gold Wall",3.8,-1,Lead,Fell/Hung,Sport,,150,6600
2024-05-19,"Dakota Street Bypass",5.12a,"Windiest pitch I’ve ever climbed by a wide margin lol. 1 fall

2 bolt beta: right hand jug, left high under roof, right foot onto sidepull thingie, left hand to LOWEST part of undercling. Right foot up, left knee against rock while getting left foot up

Really good climbing on phenomena",https://www.mountainproject.com/route/109075912/dakota-street-bypass,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall",3.1,3,Lead,Fell/Hung,Sport,,,6600
2024-05-19,"Blast Furnace",5.9,,https://www.mountainproject.com/route/109405817/blast-furnace,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall",2.2,1,Lead,Redpoint,Sport,,80,2400
2024-05-19,"Flame Thrower",5.11c,"Clean tr",https://www.mountainproject.com/route/105912905/flame-thrower,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall",3.7,3,TR,,Sport,,90,5200
2024-05-19,"Flame Thrower",5.11c,,https://www.mountainproject.com/route/105912905/flame-thrower,1,"California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall",3.7,3,Lead,Redpoint,Sport,,90,5200
2024-05-16,Elanor,5.11d,"Toprope flash. I thought this was absolute garbage - super awkward",https://www.mountainproject.com/route/105756691/elanor,1,"Colorado > Boulder > Boulder Canyon > Easter Rock",3.1,1,TR,,Sport,,,5500
2024-05-16,"Empire of the Fenceless",5.12a,"Second go send. With sinus infection and fever. Ok route. Ok easy climbing to a challenging boulder, that is challenging but not interesting.

Aesthetic tho!",https://www.mountainproject.com/route/105756790/empire-of-the-fenceless,1,"Colorado > Boulder > Boulder Canyon > Easter Rock",3.5,2,Lead,Redpoint,Sport,,,6600
2024-05-16,"Empire of the Fenceless",5.12a,"Fell at the boulder problem, figured it out. With fever and sinus infection",https://www.mountainproject.com/route/105756790/empire-of-the-fenceless,1,"Colorado > Boulder > Boulder Canyon > Easter Rock",3.5,2,Lead,Fell/Hung,Sport,,,6600
2024-05-14,"The Consideration",V4,"2nd go",https://www.mountainproject.com/route/105754807/the-consideration,1,"Colorado > Boulder > Flagstaff > Cloud Shadow",3.2,3,Send,,Boulder,,,20400
2024-05-12,"Isn't Life Strange",5.11b/c,"Awesome climbing low, to awkward,
Unaesthetic climbing through the overhangs",https://www.mountainproject.com/route/106110630/isnt-life-strange,1,"Colorado > Boulder > Boulder Canyon > Animal World > Middle Animal World",3.0,2,Lead,Onsight,Sport,,105,5100
2024-05-12,"Split Personality",5.12,"First try",https://www.mountainproject.com/route/107575111/split-personality,1,"Colorado > Boulder > Boulder Canyon > Animal World > Middle Animal World",2.7,2,Lead,Fell/Hung,Sport,,95,7000
2024-05-12,"Talking Out Of Turn",5.10b,,https://www.mountainproject.com/route/106113458/talking-out-of-turn,2,"Colorado > Boulder > Boulder Canyon > Animal World > Middle Animal World",2.7,2,Lead,Onsight,Sport,,,2900
2024-05-12,"Split Personality",5.12,"2nd go",https://www.mountainproject.com/route/107575111/split-personality,1,"Colorado > Boulder > Boulder Canyon > Animal World > Middle Animal World",2.7,2,Lead,Redpoint,Sport,,95,7000
2024-05-08,Aeolia,5.11d,,https://www.mountainproject.com/route/106921565/aeolia,1,"International > Europe > Greece > Kalymnos > Panorama",3.4,4,Lead,Onsight,Sport,,90,5500
2024-05-08,"Carpe Diem",5.10c,,https://www.mountainproject.com/route/107263630/carpe-diem,1,"International > Europe > Greece > Kalymnos > Panorama",3.3,3,Lead,Onsight,Sport,,45,3200
2024-05-08,Panselinos,5.10d,,https://www.mountainproject.com/route/107263597/panselinos,1,"International > Europe > Greece > Kalymnos > Panorama",3.5,4,Lead,Onsight,Sport,,60,3500
2024-05-06,"Ghost Rider",5.12c,"Fell getting out of roof. Climbed the section from the stem rest like garbage and it sapped me",https://www.mountainproject.com/route/113414245/ghost-rider,1,"International > Europe > Greece > Kalymnos > Ghost Kitchen > Main Wall",4.0,4,Lead,Fell/Hung,Sport,5.12c,120,7200
2024-05-06,"Ghost Rider",5.12c,"Getting draws up",https://www.mountainproject.com/route/113414245/ghost-rider,1,"International > Europe > Greece > Kalymnos > Ghost Kitchen > Main Wall",4.0,4,Lead,Fell/Hung,Sport,5.12c,120,7200
2024-05-05,Taz,5.11a,"Yay :)",https://www.mountainproject.com/route/106804815/taz,1,"International > Europe > Greece > Kalymnos > Grande Grotta",3.4,4,Lead,Onsight,Sport,,80,4600
2024-05-05,"Monahiki Elia",5.10b/c,Great!,https://www.mountainproject.com/route/106804801/monahiki-elia,1,"International > Europe > Greece > Kalymnos > Grande Grotta",3.5,4,Lead,Onsight,Sport,,80,3100
2024-05-05,DNA,5.11d,"First climb I EVER saved to do in Greece! Just fantastic :) what a dream come true. Never stop dreaming. Praise God!",https://www.mountainproject.com/route/106804759/dna,1,"International > Europe > Greece > Kalymnos > Grande Grotta",3.8,4,Lead,Flash,Sport,,80,5500
2024-05-05,"Lulu in the Sky",5.12b,"Absolutely phenomenal. Just outstanding - probably the best 5.12b on the planet",https://www.mountainproject.com/route/107878323/lulu-in-the-sky,1,"International > Europe > Greece > Kalymnos > Panorama",3.9,4,Lead,Onsight,Sport,5.12b,120,6900
2024-05-03,Leonidas,5.12a,"Out of this world amazing. One of the best technical routes I’ve done. Extremely sustained technically, so so so good. Tricky to onsight - COME BACK to this one",https://www.mountainproject.com/route/117830224/leonidas,1,"International > Europe > Greece > Kalymnos > Spartan Wall > Spartan Wall Left",3.9,4,Lead,Fell/Hung,Sport,5.12b,115,6600
2024-05-03,"Tales of Greek Heroes",5.10d,"Amazing climbing ",https://www.mountainproject.com/route/108397392/tales-of-greek-heroes,1,"International > Europe > Greece > Kalymnos > Spartan Wall > Spartan Wall Left",3.5,4,Lead,Onsight,Sport,,125,3500
2024-05-03,Harakiri,5.10+,"If this wasn’t polished to Timbuktu, it would be one the best 5.10s on earth",https://www.mountainproject.com/route/107263454/harakiri,1,"International > Europe > Greece > Kalymnos > Spartacus",3.0,3,Lead,Onsight,Sport,,95,3300
2024-05-03,Spartacus,5.12c,"So amazing :)",https://www.mountainproject.com/route/106924655/spartacus,1,"International > Europe > Greece > Kalymnos > Spartacus",3.8,4,Lead,Redpoint,Sport,,70,7200
2024-05-03,Spartacus,5.12c,"At the crux. Need to learn to kneebar for beta lol",https://www.mountainproject.com/route/106924655/spartacus,1,"International > Europe > Greece > Kalymnos > Spartacus",3.8,4,Lead,Fell/Hung,Sport,,70,7200
2024-05-02,Kerveros,5.11d,"Spectacular. Truly cannot be better for the grade",https://www.mountainproject.com/route/106924634/kerveros,1,"International > Europe > Greece > Kalymnos > Spartacus",3.7,4,Lead,Onsight,Sport,,100,5500
2024-05-02,"Prosciutto et Champagne",5.10b,,https://www.mountainproject.com/route/111355487/prosciutto-et-champagne,1,"International > Europe > Greece > Kalymnos > Gerakios - Trois Ilots",3.8,4,Lead,Onsight,Sport,,92,2900
2024-05-02,"Cumulo sinus",5.10c,,https://www.mountainproject.com/route/111355482/cumulo-sinus,1,"International > Europe > Greece > Kalymnos > Gerakios - Trois Ilots",2.6,2,Lead,Onsight,Sport,,85,3200
2024-05-02,"Cunilin gugus",5.10c/d,,https://www.mountainproject.com/route/111355474/cunilin-gugus,1,"International > Europe > Greece > Kalymnos > Gerakios - Trois Ilots",3.3,3,Lead,Onsight,Sport,,105,3400
2024-05-02,Pornogeros,5.10c,,https://www.mountainproject.com/route/111348323/pornogeros,1,"International > Europe > Greece > Kalymnos > Gerakios - Trois Ilots",3.1,3,Lead,Onsight,Sport,,115,3200
2024-05-02,G.D.Gaz,5.10a/b,,https://www.mountainproject.com/route/117915531/gdgaz,1,"International > Europe > Greece > Kalymnos > Gerakios - Trois Ilots",3.2,3,Lead,Onsight,Sport,,100,2800
2024-05-02,"Up Wall",5.10b,,https://www.mountainproject.com/route/117912320/up-wall,1,"International > Europe > Greece > Kalymnos > Gerakios - Trois Ilots",3.0,3,Lead,Onsight,Sport,,110,2900
2024-04-30,Nessuno,5.8,,https://www.mountainproject.com/route/112828149/nessuno,1,"International > Europe > Greece > Kalymnos > Odyssey",1.9,1,Lead,Onsight,Sport,,55,2100
2024-04-30,Femio,5.10b,"Fun BIG pockets I thought!",https://www.mountainproject.com/route/107263413/femio,1,"International > Europe > Greece > Kalymnos > Odyssey",2.5,2,Lead,Onsight,Sport,,,2900
2024-04-30,Atena,5.11a,,https://www.mountainproject.com/route/106800962/atena,1,"International > Europe > Greece > Kalymnos > Odyssey",3.1,3,Lead,Onsight,Sport,,60,4600
2024-04-30,"Marci Marc",5.13a,"I hit a wall - in such a way I have not for 14 months. I just had nothing in the tank. ",https://www.mountainproject.com/route/107942821/marci-marc,1,"International > Europe > Greece > Kalymnos > Odyssey",3.9,4,Lead,Fell/Hung,Sport,,100,8600
2024-04-30,"Marci Marc",5.13a,"1st go - onsighted boulder problem up to undercling cross move (bolt 8) then more or else bolt to bolted. 

Best pitch to date",https://www.mountainproject.com/route/107942821/marci-marc,1,"International > Europe > Greece > Kalymnos > Odyssey",3.9,4,Lead,Fell/Hung,Sport,,100,8600
2024-04-28,Pantremenos,5.8,,https://www.mountainproject.com/route/109539289/pantremenos,1,"International > Europe > Greece > Kalymnos > Secret Garden",2.3,1,Lead,Onsight,Sport,,75,2100
2024-04-28,Adolflahaut,5.12a,"Great route! 4/5 stars

The worst of the 3 routes I did on the main wall and it’s absolutely stupendous",https://www.mountainproject.com/route/108880195/adolflahaut,1,"International > Europe > Greece > Kalymnos > Secret Garden",3.7,4,Lead,Onsight,Sport,,70,6600
2024-04-28,Frapagalo,5.11b,"World class",https://www.mountainproject.com/route/107878048/frapagalo,1,"International > Europe > Greece > Kalymnos > Secret Garden",3.8,4,Lead,Onsight,Sport,,100,4900
2024-04-28,Pomponpidoux,5.12b,"Amazing! So close (cries intensely). Sent the crux, fell two bolts above getting to the ledge. Missed seeing a massive jug. This is one of, if not my most tragic punt to date. 

3rd day on, nearly onsighted 12b. I’ve come so far.

Beta for future: rest just like the guy in the photo at the start of the dihedral! Great stemming through the crux. 

Really amazing climb",https://www.mountainproject.com/route/107878087/pomponpidoux,1,"International > Europe > Greece > Kalymnos > Secret Garden",3.6,4,Lead,Fell/Hung,Sport,5.12b,,6900
